qdate,tenor_bucket,smoothed_level,filtered_level,smoothed_ar.L1,filtered_ar.L1,phi,sigma2_level,loglike
2011-11-07,2,28.826449629800592,28.610956586529245,-1.0237549028278333e-07,-4.889650992261523e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-08,2,29.24193303658139,29.21586165131134,-9.240731815757304e-08,-3.736134572553139e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-09,2,29.29220012852919,28.88266794414152,-9.298320866493118e-08,-3.8390551360056906e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-10,2,30.08180262943859,29.63395249801946,-7.430807646121425e-08,-2.59139822653917e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-14,2,30.94528444073964,30.3347014806668,-5.419542747106989e-08,-1.509605166500443e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-15,2,32.12252491825521,31.898252502009765,-2.602322710438792e-08,5.503257260917429e-09,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-16,2,32.55493552301203,32.63090328144765,-1.814017588902211e-08,1.4114137222585036e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-17,2,32.40846507106197,32.425015176173375,-2.6010241087767297e-08,1.0397377393341406e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-18,2,32.376555408968585,31.966395227925453,-3.098409979933095e-08,3.860838457634098e-09,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-21,2,33.16736876158311,32.89570811014632,-1.399363416626673e-08,1.504145202336407e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-22,2,33.691146729189505,33.723483105403794,-4.312080608579466e-09,2.4039593097025164e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-23,2,33.62880020495868,33.426633409592014,-1.0475659570097498e-08,1.8375190326980898e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-25,2,34.018589852436094,33.83177369036669,-4.519517083960991e-09,2.1867093606726676e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-28,2,34.3787825632435,33.30496068992399,6.043428910103551e-10,1.3536786035649534e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-29,2,36.44917548377657,35.45448401864874,5.187173591992325e-08,3.901632121515955e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-11-30,2,38.36700028133765,38.155985638131256,9.941092061138464e-08,6.921654565350299e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-01,2,38.77384921900857,38.90742263619223,1.0692927795000532e-07,7.278345009918475e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-02,2,38.51631172644174,38.454064771444514,9.732292534231125e-08,6.114548717828748e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-05,2,38.63632765409048,38.433186032477536,9.863023236101182e-08,5.582330746708101e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-06,2,39.027996957479374,38.24072355786136,1.0800392751242202e-07,4.881851948372566e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-07,2,40.545907376240706,40.025144085947616,1.4856978864834958e-07,6.685798694161195e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-08,2,41.549970369315865,41.00784830426913,1.7638366651338398e-07,7.348217479910116e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-09,2,42.59521439968854,42.87151976348995,2.0662750200186933e-07,9.045984491246348e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-12,2,42.062481309283434,42.75948321138258,1.9584463419039502e-07,8.15818895672432e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-13,2,40.718620069913364,42.33936063265973,1.6464303376005393e-07,6.962656860636657e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-14,2,37.59373528163267,38.29841542128539,8.662284636479507e-08,1.3853248121811753e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-15,2,36.23506986326347,36.26997603672123,5.690073289574336e-08,-1.2396182985795639e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-16,2,36.167768796413476,36.1755042634279,6.244346202948872e-08,-1.2538683909603285e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-19,2,36.15285449090572,36.04668351268587,6.986645244308926e-08,-1.3094455985006398e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-20,2,36.3575586549391,36.43501797306056,8.373690863354494e-08,-7.204347559808939e-09,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-21,2,36.208212614245916,36.14432578566134,8.868170324419165e-08,-1.0205063368191947e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-22,2,36.33139043240493,36.401608982859834,1.016419779793715e-07,-6.176015971631671e-09,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-23,2,36.19600505703634,35.89940998841136,1.0838659716915765e-07,-1.1879314239352516e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-27,2,36.76785835173763,37.15245915982779,1.3502209320646489e-07,4.611103201023087e-09,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-28,2,36.02632517905949,36.3293240575641,1.272337586377808e-07,-5.957157715144579e-09,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-29,2,35.44212542357364,36.238174783113635,1.246414933708254e-07,-6.591794374232409e-09,0.9171843548407991,2.948158345386276,-9365.194569965463
2011-12-30,2,33.90729478000647,34.80403263958882,9.73344541512977e-08,-2.3793560926791455e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-03,2,32.178330653676625,33.15757793191579,6.551777773493067e-08,-4.2198143934532795e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-04,2,30.2902833971684,30.940247586121767,2.9899161884503564e-08,-6.614318972779601e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-05,2,29.037113654842248,29.3170070791957,1.1632303279232202e-08,-8.075328256008e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-06,2,28.49746252463355,28.863130540362626,1.2702244928418535e-08,-7.968242056028162e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-09,2,27.792432840299096,27.69851321804661,9.40546760023322e-09,-8.749573978695471e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-10,2,27.973515681362947,28.243858462748832,3.008520266055331e-08,-7.350101493537839e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-11,2,27.45227878403671,27.56544028081732,3.204221824732892e-08,-7.580948223473384e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-12,2,27.234096833902434,27.315077809445192,4.241486993408202e-08,-7.262953478396351e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-13,2,27.077960871145688,27.102059299041706,5.477860840004503e-08,-6.925080101760086e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-17,2,27.031497886814982,27.446846306842147,7.051080136430558e-08,-5.924897327008002e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-18,2,26.2306814738833,26.430792066520635,6.641876270891068e-08,-6.691601677535568e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-19,2,25.844856501686497,25.76627144880853,7.401932066265058e-08,-6.959784102608704e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-20,2,25.99637346009251,26.31890805486031,9.667017020683582e-08,-5.699511079096996e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-23,2,25.37450771038857,25.881671043931647,9.917901476766223e-08,-5.768588108555383e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-24,2,24.396666690253593,24.651918876656918,9.282573219200251e-08,-6.81269089491031e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-25,2,23.90452547074431,24.75717699219195,1.0027013048608177e-07,-6.118235401862118e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-26,2,22.260562521739445,23.006932580778912,7.738964170442706e-08,-7.777496925685213e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-27,2,20.821516591916055,21.396036069388103,6.061624615740335e-08,-9.12690104305922e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-30,2,19.713808879264004,20.729182996768024,5.3235199859483055e-08,-9.196289019191458e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-01-31,2,17.75610698023965,18.58193359004913,2.3320473319317744e-08,-1.109193769179376e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-01,2,16.163864018646382,16.563487894828317,3.439741975618554e-09,-1.267120095555285e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-02,2,15.393365469616278,15.886653475070052,5.7543424784818805e-09,-1.2459417477090851e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-03,2,14.442276864805763,15.288491172515577,3.2398824717744056e-09,-1.2167815354537957e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-06,2,12.810725182241177,12.95712337114801,-1.7608375228663762e-08,-1.4045223739859555e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-07,2,12.528460924954201,12.80640186141934,-2.1862572002931923e-09,-1.3068579037180642e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-08,2,11.992574375202702,13.094095176203458,6.377107298016468e-09,-1.1630272521527916e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-09,2,9.86877646451039,10.752978786242366,-2.785165964296549e-08,-1.3564261851346813e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-10,2,8.163981581971605,8.678999390145858,-5.0984530523540945e-08,-1.5007501573949012e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-13,2,7.170996557088525,8.258585973518908,-5.529493183029668e-08,-1.428491197835657e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-14,2,5.074059126061049,4.906495294841018,-8.980203699595918e-08,-1.7250147676837805e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-15,2,5.397132390528811,5.408409847630289,-5.969186596512611e-08,-1.5200440666147527e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-16,2,5.375388947838528,5.970593980411762,-3.9330765993770465e-08,-1.3245897181126966e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-17,2,4.227798136287501,5.269175052492587,-4.963769126543138e-08,-1.3016943469208578e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-21,2,2.219961163025158,2.798784285856479,-8.35241348160004e-08,-1.4996073244346056e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-22,2,1.103955606163595,2.1492629615597996,-9.397467937943006e-08,-1.4557953704679677e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-23,2,-0.9114595429541241,-0.5360836165079612,-1.2939286019629194e-07,-1.6675473956210117e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-24,2,-1.6352067628319353,-0.935689593895187,-1.3093105716734144e-07,-1.578900071169074e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-27,2,-2.9839177488428597,-3.1524896252339154,-1.5030904135779968e-07,-1.7224739392004858e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-28,2,-2.658901025182098,-2.4882113915551205,-1.2565596166576214e-07,-1.4976209704376404e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-02-29,2,-2.98800082662709,-3.019257620819851,-1.19589726200408e-07,-1.439312091455534e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-01,2,-2.9277358086652265,-2.820880391986136,-1.0391318289688241e-07,-1.295565126926766e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-02,2,-3.133759410306455,-2.3325295743330856,-9.619779753413617e-08,-1.1278381023922579e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-05,2,-4.678578534935818,-4.405393579703454,-1.2532074111534106e-07,-1.2909547133441832e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-06,2,-5.2052954983356,-4.7278393537087675,-1.2791370445796083e-07,-1.2239464929230498e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-07,2,-6.125859577567331,-5.81648031488269,-1.4208866035974382e-07,-1.2573051172973834e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-08,2,-6.722361372703462,-6.983801066545399,-1.485833284574577e-07,-1.2976378381995564e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-09,2,-6.218290005173354,-5.833336280981703,-1.264970035214461e-07,-1.0478018128476534e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-12,2,-6.960503902483349,-6.857072489625432,-1.3897976651853826e-07,-1.08771593645043e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-13,2,-7.159925922747855,-7.324706747908234,-1.3785794951931454e-07,-1.0555063046134414e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-14,2,-6.84221867340451,-7.178823709289369,-1.2381550742808652e-07,-9.500406789923707e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-15,2,-6.193224038930794,-5.522260875600278,-1.0176121054813237e-07,-6.663609342105215e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-16,2,-7.48688130517048,-7.33327122861158,-1.3287811532936093e-07,-8.35290390708974e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-19,2,-7.783050832508888,-7.970543405463963,-1.3807770203238218e-07,-8.449784264319382e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-20,2,-7.421554011235871,-7.699883508530391,-1.2656679645688923e-07,-7.415065263723635e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-21,2,-6.884918152260234,-6.941867410445445,-1.1127729196665547e-07,-5.862928406800233e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-22,2,-6.775116665855073,-7.113691190116512,-1.0833533032461507e-07,-5.590020067303128e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-23,2,-6.122324783397927,-6.62923635602099,-9.155428169343113e-08,-4.527560645405666e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-26,2,-5.144968968973349,-5.0609462692753295,-6.670152812078373e-08,-2.2118311760524542e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-27,2,-5.306969853340868,-5.534046546471613,-7.308593315942395e-08,-2.614123861981376e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-28,2,-4.869152463143425,-4.646851434841269,-6.383452367730552e-08,-1.2997195830854998e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-29,2,-5.297762266028541,-5.7585244825592,-7.843554614674352e-08,-2.5677903615786116e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-03-30,2,-4.409385188655012,-4.894935623768493,-5.8092465943821855e-08,-1.2864362246882673e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-02,2,-3.4732149259484593,-3.7460481439822786,-3.689438358651474e-08,2.418619935674683e-09,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-03,2,-2.94717619865116,-3.5005611532952368,-2.703700911024212e-08,5.256249473397793e-09,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-04,2,-1.8802168918838706,-2.0905577784044684,-2.788463436402976e-09,2.2269900062963812e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-05,2,-1.474667099636291,-1.2608113417948132,3.595250085721945e-09,3.069380935709395e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-06,2,-1.8869938709175904,-1.6451855941918838,-1.2059414787635627e-08,2.3395207146943112e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-09,2,-2.35321478973212,-3.137631980929929,-2.925825211487127e-08,2.9885261525271044e-09,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-10,2,-0.8408114810534038,-0.7739714871234349,6.70487536713626e-09,3.199159377135447e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-11,2,-0.9696830429713974,-0.9714856570689476,-1.5613538467784237e-09,2.689792923533378e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-12,2,-0.9662075475409366,0.0802672803555502,-6.2687043209470865e-09,3.768592071391816e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-13,2,-2.983873830282489,-1.8419724795867438,-6.555074938351192e-08,1.0777003743683892e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-16,2,-5.185528229386476,-5.41358352787357,-1.3028673032284632e-07,-3.431458902735343e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-17,2,-4.745824120032113,-4.444436502525164,-1.2473648690685923e-07,-1.9479500805756144e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-18,2,-5.326917708531687,-6.128852434928483,-1.4765880085774908e-07,-3.87111299094217e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-19,2,-3.7807396836545424,-4.46895860280263,-1.1429419788747732e-07,-1.4963869928635078e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-20,2,-2.4538125343249995,-2.585742591952579,-8.7699358665013e-08,9.580382464299573e-09,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-23,2,-2.1994436542100337,-1.959843502393186,-9.069655689590223e-08,1.653254850828235e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-24,2,-2.6614073085154963,-3.1502474879087763,-1.1369769177868403e-07,4.320116881195545e-10,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-25,2,-1.7188943490016146,-2.0454880991581588,-9.965804278020917e-08,1.4067755997401945e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-26,2,-1.0892022305386049,-1.2346090251459891,-9.480311155635937e-08,2.2937445410744383e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-27,2,-0.8088494314580882,-1.4233457533887577,-1.0008181665725032e-07,1.870222784043091e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-04-30,2,0.3759360950052486,0.01719846933244762,-8.170846557705043e-08,3.49802874821242e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-01,2,1.0676035269234339,0.3554986825528932,-7.724979953699548e-08,3.6269875577703386e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-02,2,2.4405841457464676,1.9958011922019507,-5.498782541493575e-08,5.3565090396226176e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-03,2,3.298152143023449,2.489403921169285,-4.704220489091816e-08,5.5237452140231306e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-04,2,4.85746700791965,4.3671142616040814,-2.051611809698471e-08,7.38998034646522e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-07,2,5.802896323577928,5.514093664313041,-1.0705289072214447e-08,8.197374261876655e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-08,2,6.359724992237624,5.9610426507541865,-1.145845785602395e-08,8.071607819215192e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-09,2,7.128408276133371,6.688840861783764,-6.581742306579687e-09,8.30381087845637e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-10,2,7.975920436185979,7.480200636691376,3.724602794112341e-10,8.595442041414616e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-11,2,8.931697768444526,8.657311971887061,1.0250305073756185e-08,9.340293474048105e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-14,2,9.4607298791639,9.106930042426914,8.691759943829459e-09,9.123178461044562e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-15,2,10.142877021136128,10.315751233413074,1.1329057608292387e-08,9.863566364644233e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-16,2,9.80956501513077,9.720562858443719,-1.3344716929354022e-08,8.310156447285734e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-17,2,9.981166330363074,9.339631815436556,-2.4496364406771142e-08,7.150539031474456e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-18,2,11.218083155904624,10.235306103550668,-7.0903387603742384e-09,7.666769529310629e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-21,2,13.11293607279633,12.698153990742625,2.801294316535906e-08,1.0079643012883388e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-22,2,13.912660657494268,13.430885130363516,3.37805391352367e-08,1.0151653896647674e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-23,2,14.841552629705392,14.682856263304672,4.3285507918429546e-08,1.0860266481790587e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-24,2,15.147528616789677,14.683665034618263,3.630867793508371e-08,9.961867370093261e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-25,2,16.041885293529294,15.33830741057492,4.547711203035161e-08,9.946996196768892e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-29,2,17.398425529618535,17.32981542568108,6.745473277827493e-08,1.1587742847125135e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-30,2,17.53070983348094,17.22520953249063,5.690790329357538e-08,1.0498645478469465e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-05-31,2,18.11973263881604,18.09165339268035,5.910883469812173e-08,1.0701427397662927e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-01,2,18.173871020078938,16.769210780982128,4.732126783622481e-08,8.178644184352339e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-04,2,20.882140102878086,19.88055908666432,1.0749260570743877e-07,1.135165299663316e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-05,2,22.813248333041187,22.567385768739882,1.4750093978328486e-07,1.3736536755224274e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-06,2,23.28728611453872,23.303274998390258,1.4930234836975147e-07,1.350960779635358e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-07,2,23.25645861424564,24.137964572918335,1.385995767677692e-07,1.3423738643144527e-07,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-08,2,21.556862290120627,21.702418137762486,8.39119637718208e-08,9.298026972359788e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-11,2,21.276221873428497,21.5243125796807,6.813343173124309e-08,8.307597239497115e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-12,2,20.797888091792192,20.673729914789227,4.753086672865106e-08,6.566992604092327e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-13,2,21.037272466463754,20.804401033334276,4.664684019702792e-08,6.184849853069732e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-14,2,21.48626252143947,21.370804526262358,5.176651823710913e-08,6.373578212441039e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-15,2,21.708872435404533,22.204737323363208,5.1165844973466564e-08,6.877747432524745e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-18,2,20.75281517312027,21.344922980027217,1.9148842674388777e-08,5.244132425504913e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-19,2,19.611195764615804,19.85852773958962,-1.773120096650141e-08,2.9704053948710534e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-20,2,19.13432480230029,19.269918480603454,-3.6809772391939036e-08,1.99599878040402e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-21,2,18.872891957114394,17.776521427102544,-5.035135227330447e-08,-1.739678922970428e-10,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-22,2,20.986759970627467,20.74576370166439,-1.8686700196854008e-10,3.658514632922114e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-25,2,21.451415156275875,21.02193408495104,5.482572130591569e-09,3.697296337374738e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-26,2,22.279480349789388,22.082889253869634,2.0997346006979052e-08,4.704046304943824e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-27,2,22.658519719675784,22.677333835987863,2.4554990803055937e-08,5.0501095286258395e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-28,2,22.62224492760595,22.8101459164661,1.7091606364702144e-08,4.796237892590692e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-06-29,2,22.259960499864455,22.60127965908206,9.607049726092703e-10,4.140560015532757e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-02,2,21.601876624975347,22.318459252604974,-2.314330368921104e-08,3.4476634339639745e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-03,2,20.220262255219858,19.90601711682095,-6.694029902162482e-08,1.7671869800191101e-09,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-05,2,20.826145593172015,20.85013777913182,-5.761771085347247e-08,1.3304435586952335e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-06,2,20.779887089265085,20.347494176791066,-6.631992232369622e-08,5.982349082763821e-09,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-09,2,21.613566411624046,21.754727313788322,-5.177845780475488e-08,2.290158525936017e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-10,2,21.341399591984175,20.887931232405105,-6.745848989325118e-08,1.0278276746164177e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-11,2,22.215713629730505,21.046352754619363,-5.2712370258900975e-08,1.138755877390088e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-12,2,24.470311378428335,23.945815883086453,-1.1221283013327464e-09,4.6325672927841864e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-13,2,25.481570047801505,24.409635613711572,1.6916028532362e-08,4.822900374729459e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-16,2,27.54832383837386,27.121373876806494,6.355658771227549e-08,7.779295355362817e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-17,2,28.371508932438623,28.119145803042485,7.712251486504965e-08,8.369801967574473e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-18,2,28.85808016223705,28.4267582203801,8.218373103611814e-08,8.057325242495762e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-19,2,29.68969472568372,29.45086892229429,9.716832100572647e-08,8.657401161240665e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-20,2,30.150165211156658,30.19007234386432,1.0286651558238518e-07,8.855205443196438e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-23,2,30.073221893435456,30.004881230713064,9.483517918008298e-08,7.892679806905535e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-24,2,30.204986817408923,30.13938647138126,9.314367316859623e-08,7.405494184134343e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-25,2,30.331468252399834,30.3383259825228,9.200612618850466e-08,7.038393287124208e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-26,2,30.31824617759258,30.295828631613507,8.778755182593454e-08,6.402913256649391e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-27,2,30.361468594031845,30.607001525151542,8.574822672877358e-08,6.257731818448184e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-30,2,29.88806642664125,30.26528021867,7.041223112028855e-08,5.316609762172076e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
2012-07-31,2,29.16077565455812,28.985528939044915,4.8753166783764e-08,3.2926046987977894e-08,0.9171843548407991,2.948158345386276,-9365.194569965463
