# Strategy 3 state estimates
# Columns: date, tenor, mu_{filtered/smoothed}, epsilon_{filtered/smoothed}, regime probabilities
date,tenor,mu_smoothed,mu_filtered,epsilon_smoothed,epsilon_filtered,regime_0_prob,regime_1_prob
2010-01-04,2,41.873279855381355,43.534491520446934,1.6613293235132573,0.00011765844767808176,,
2010-01-05,2,39.62444774440163,40.696539863193294,-0.13363636134773316,-1.205728480139399,0.48218445024745865,0.5178155497525417
2010-01-06,2,37.55652269943726,39.114437163647466,0.7882409277810254,-0.7696735364291811,0.307202864008363,0.6927971359916373
2010-01-07,2,34.4215351264859,33.32933420807252,-3.9469933671925794,-2.8547924487791967,1.0271478293570897e-07,0.9999998972852174
2010-01-08,2,36.629696547602734,38.335967884462804,4.180752336669258,2.474480999809188,1.5262420803192864e-06,0.9999984737579201
2010-01-11,2,33.17826329400133,33.97611910974168,-1.3573242057784185,-2.155180021518767,0.020404159172522605,0.979595840827478
2010-01-12,2,31.564275607197477,31.26392045896645,-1.6410863001446359,-1.3407311519136087,0.0008316688124605908,0.99916833118754
2010-01-13,2,32.171869716469935,31.067878876408138,-1.2009009951255152,-0.0969101550637177,0.0009287980937417885,0.999071201906259
2010-01-14,2,34.405155167768505,36.566407683873635,4.879366658362123,2.7181141422569937,4.4702170698237906e-11,0.9999999999552986
2010-01-15,2,30.03311331626258,30.78752076959293,-2.102297527425648,-2.8567049807559997,0.298940911620185,0.7010590883798158
2010-01-18,2,28.507007060255315,28.81500181011606,-0.6670900432501483,-0.9750847931108915,0.46077450480324167,0.5392254951967592
2010-01-19,2,27.88395818538261,28.101651927084625,-0.13493994020920752,-0.3526336819112217,0.7897149775607956,0.21028502243920538
2010-01-20,2,27.443581065615522,27.15412990021726,-0.7578442905749121,-0.4683931251766502,0.9013603912593356,0.09863960874066521
2010-01-21,2,28.029117744570723,28.076029790399467,0.5026392567736373,0.4557272109448931,0.9600490846532682,0.039950915346732604
2010-01-22,2,27.93421840817733,27.509363584419628,-0.7049776574227025,-0.28012283366500057,0.9785459115571284,0.021454088442872367
2010-01-25,2,28.793665915278986,28.443229015840238,0.11120529511222088,0.46164219455096855,0.9879312625453146,0.0120687374546863
2010-01-26,2,29.50257188216028,29.51583059262506,0.5434830116616638,0.5302243011968812,0.9879117868126469,0.012088213187354062
2010-01-27,2,29.47575056575901,29.947546906602934,0.6852087447111224,0.21341240386719917,0.986528245665532,0.013471754334469118
2010-01-28,2,28.521344104264692,28.93404862744893,-0.08830296036203578,-0.5010074835462746,0.991275357934887,0.00872464206511407
2010-01-29,2,27.68647568856247,28.379810474913537,0.41935557217827224,-0.2739792141727939,0.9903961684510739,0.009603831548927164
2010-02-01,2,26.283914577361934,27.314306056639605,0.5036755506104456,-0.526715928667226,0.9859978130796058,0.01400218692039539
2010-02-02,2,24.19951459253397,24.629306790419903,-0.8974964155823066,-1.327288613468241,0.9797858051143953,0.020214194885605954
2010-02-03,2,23.33007917040005,23.24244501699305,-0.7732082105355822,-0.68557405712858,0.9738366395741388,0.026163360425862456
2010-02-04,2,23.507356090593394,24.082113974659777,0.9898354822630715,0.41507759819668877,0.9816511012843473,0.01834889871565394
2010-02-05,2,22.344666618758353,22.777727059289262,-0.21174342296162152,-0.6448038634925304,0.9909173361923548,0.009082663807646389
2010-02-08,2,21.46861980177449,21.864937028350052,-0.05490666380013565,-0.4512238903756973,0.9931400265866716,0.006859973413329569
2010-02-09,2,20.666901583339204,21.388033404930226,0.485381757500317,-0.23575006409070554,0.9919828666461449,0.008017133353856077
2010-02-10,2,19.2081092813723,19.31345795642368,-0.9201861938890197,-1.025534868940401,0.989901459650384,0.010098540349617026
2010-02-11,2,18.99499729326887,19.048571851510836,-0.07736786522533023,-0.130942423467296,0.993048770073057,0.006951229926944124
2010-02-12,2,18.886620224332756,18.96390661004799,0.0354334093015467,-0.04185297641368635,0.994291360935368,0.0057086390646331805
2010-02-15,2,18.730276014927025,18.769915518060756,-0.056257047288820416,-0.09589655042255174,0.9933426544253358,0.006657345574665349
2010-02-16,2,18.65008845380565,18.539758786690324,-0.22410415216354806,-0.11377448504822141,0.9887466016083333,0.011253398391667797
2010-02-17,2,18.873276592581274,19.02300137284394,0.3886084143124755,0.2388836340498095,0.9751440482189633,0.024855951781037635
2010-02-18,2,18.57039527419263,19.194925359511405,0.709518097326729,0.0849880120079547,0.9370096044860585,0.06299039551394242
2010-02-19,2,17.307020599092112,18.754826772539747,1.2302501202133378,-0.21755605323429705,0.882990247777848,0.11700975222215296
2010-02-22,2,14.378223897388992,14.874866992984302,-1.4213561012412015,-1.9179991968365115,0.905440962988307,0.09455903701169399
2010-02-23,2,13.37355442783249,13.606300112299895,-0.39435108883388814,-0.6270967733012931,0.9480217833473678,0.05197821665263315
2010-02-24,2,12.90272842536146,13.199674082891068,0.09593625481795698,-0.20100940271165157,0.9797816287554891,0.02021837124451168
2010-02-25,2,12.302030985122805,12.361109531265033,-0.35545310570692124,-0.4145316518491491,0.9886326123989527,0.011367387601048124
2010-02-26,2,12.182519786560455,12.508507089523867,0.3988510475389191,0.07286374457550693,0.9908098969196952,0.009190103080305705
2010-03-01,2,11.52307340815718,11.85479041332215,0.008562093474333565,-0.3231549116906365,0.9885843584697318,0.011415641530268967
2010-03-02,2,10.852036298054017,10.935621194553626,-0.37079244850683324,-0.4543773450064421,0.9769549182342883,0.023045081765712433
2010-03-03,2,10.682950702439317,11.057215235819015,0.43437270117618354,0.060108167796485645,0.9450604850020881,0.05493951499791263
2010-03-04,2,9.925843327831005,11.29932311849871,1.4931621458718904,0.11968235520418524,0.8538751791904614,0.1461248208095391
2010-03-05,2,7.147402985096906,7.799296879154033,-1.0782909267613148,-1.730184820818442,0.8993699648265787,0.10063003517342169
2010-03-08,2,5.828673501972373,5.937400332072667,-0.8116734536149979,-0.920400283715292,0.9161952794736099,0.08380472052639061
2010-03-09,2,5.608727774967315,6.25337573332253,0.8008455996277117,0.15619764127249702,0.9588800947216325,0.041119905278368014
2010-03-10,2,4.304656243281446,4.764319245993276,-0.27642945932946716,-0.736092462041297,0.9785650541106427,0.021434945889357907
2010-03-11,2,3.3747945594944753,3.401448902674077,-0.6470599148047991,-0.6737142579844009,0.9796871583392261,0.020312841660774426
2010-03-12,2,3.3208749438570555,4.014621606649067,0.9968592774958944,0.30311261470388295,0.9804768208075276,0.019523179192472963
